,Unnamed: 0,name,artists,artistid,id,explicit,popularity,durationms,year,genres
397,97,I Don't Mind (feat. Juicy J),"['Usher', 'Juicy J']",23zg3TcAtWQy7J6upgbUnj,7aXuop4Qambx5Oi3ynsKQr,True,64,251989,2015,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
398,98,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","['Flo Rida', 'Robin Thicke', 'Verdine White']",0jnsk9HBra6NMjO2oANoPY,2S5LNtRVRPbXk01yRQ14sZ,False,63,224258,2015,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
399,99,Fast Car,"['Jonas Blue', 'Dakota']",1HBjj22wzbscIZ9sEb5dyf,2mCF8L0brIs88eH6Kf2h9p,False,63,212424,2015,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
400,0,Starboy,"['The Weeknd', 'Daft Punk']",1Xyo4u8uXC1ZmMpatF05PJ,7MXVkk9YMctZqd1Srtv4MB,True,88,230453,2016,"['canadian contemporary r&b', 'canadian pop', 'pop']"
401,1,One Dance,"['Drake', 'Wizkid', 'Kyla']",3TVXtAsR1Inumwj472S9r4,1zi7xx7UVEFkmKfv06H8x0,False,82,173986,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
402,2,Love Yourself,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,50kpGaPAhYJ3sGmk6vplg0,False,80,233720,2016,"['canadian pop', 'pop']"
403,3,Closer,"['The Chainsmokers', 'Halsey']",69GGBxA162lTqCwzJG5jLp,7BKLCZ1jbUBVqRi2FVlTVw,False,81,244960,2016,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
404,4,Hello,['Adele'],4dpARuHxo51G3z768sgnrY,62PaSfnXSMyLshYJrlTuL3,False,70,295502,2016,"['british soul', 'pop', 'pop soul', 'uk pop']"
405,5,Panda,['Desiigner'],7pFeBzX627ff0VnN6bxPR4,5YEOzOojehCqxGQCcQiyR4,True,66,246761,2016,"['pop rap', 'rap', 'trap', 'underground hip hop', 'viral trap']"
406,6,Pink + White,['Frank Ocean'],2h93pZq0e7k5yf4dywlkpM,3xKsf9qdS1CyvXSMEid6g8,False,82,184516,2016,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
407,7,Cheap Thrills (feat. Sean Paul),"['Sia', 'Sean Paul']",5WUlDfRSoLAfcVSX1WnrxN,6b3b7lILUJqXcp6w9wNQSm,False,65,224813,2016,"['australian dance', 'australian pop', 'dance pop', 'pop']"
408,8,Treat You Better,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,3QGsuHI8jO1Rx4JWLUh9jd,False,81,187973,2016,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
409,9,Work,"['Rihanna', 'Drake']",5pKCCKE2ajJHZ9KAiaK11H,72TFWvU3wUYdUuxejTTIzt,True,73,219320,2016,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
410,10,Don't,['Bryson Tiller'],2EMAnMvWE2eb56ToJVfCWs,3pXF1nA74528Edde4of9CC,True,80,198293,2016,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']"
411,11,Sorry,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,09CtPGIpYB4BrO8qb1RGsF,False,78,200786,2016,"['canadian pop', 'pop']"
412,12,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",['Justin Timberlake'],31TPClRtHm23RisEBtV3X7,1WkMMavIMc4JZ8cfMmxHkI,False,70,237546,2016,"['dance pop', 'pop']"
413,13,Let Me Love You,"['DJ Snake', 'Justin Bieber']",540vIaP2JwjQb9dm3aArA4,0lYBSQXN6rCTvUZvg9S0lU,False,80,205946,2016,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']"
414,14,Hymn for the Weekend,['Coldplay'],4gzpq5DPGxSnKTe4SA8HAU,3RiPr603aXAoi4GHyXx0uy,False,80,258266,2016,"['permanent wave', 'pop']"
415,15,NO,['Meghan Trainor'],6JL8zeS1NmiOftqZTRgdTz,0l0CvurVUrr2w3Jj1hOVFc,False,79,213506,2016,"['dance pop', 'hip pop', 'pop']"
416,16,Needed Me,['Rihanna'],5pKCCKE2ajJHZ9KAiaK11H,4pAl7FkDMNBsjykPXo91B3,True,78,191600,2016,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
417,17,Ride,['Twenty One Pilots'],3YQKmKGau1PzlVlkL1iodx,2Z8WuEywRWYTKe1NybPQEW,False,78,214506,2016,"['modern rock', 'rock']"
418,18,This Is What You Came For,"['Calvin Harris', 'Rihanna']",7CajNmpbOovFoOoasH2HaY,0azC730Exh71aQlOt9Zj3y,False,78,222160,2016,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
419,19,Wait a Minute!,['WILLOW'],3rWZHrfrsPBxVy692yAIxF,0y60itmpH0aPKsFiGxmtnh,False,78,196520,2016,"['afrofuturism', 'pop', 'post-teen pop']"
420,20,Cake By The Ocean,['DNCE'],6T5tfhQCknKG4UnH90qGnz,76hfruVvmfQbw0eYn1nmeC,True,78,219146,2016,"['dance pop', 'edm', 'pop', 'post-teen pop']"
421,21,In the Name of Love,"['Martin Garrix', 'Bebe Rexha']",60d24wfXkVzDSfLS6hyCjZ,23L5CiUhw2jV1OIMwthR3S,False,77,195706,2016,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
422,22,Dancing On My Own,['Calum Scott'],6ydoSd3N2mwgwBHtF6K7eX,2BOqDYLOJBiMOXShCV1neZ,False,77,260285,2016,"['neo mellow', 'pop']"
423,23,7 Years,['Lukas Graham'],25u4wHJWxCA9vO0CzxAbK7,5kqIPrATaCc2LqxVWzQGbk,False,77,237300,2016,"['danish pop', 'pop', 'scandipop']"
424,24,Don't Let Me Down,"['The Chainsmokers', 'Daya']",69GGBxA162lTqCwzJG5jLp,1i1fxkWeaMmKEB4T7zqbzK,False,76,208373,2016,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
425,25,Faded,['Alan Walker'],7vk5e3vY1uw9plTHJAMwjN,698ItKASDavgwZ3WjaWjtz,False,76,212106,2016,['electro house']
426,26,Heathens,['Twenty One Pilots'],3YQKmKGau1PzlVlkL1iodx,6i0V12jOa3mr6uu4WYhUBr,False,77,195920,2016,"['modern rock', 'rock']"
427,27,Exchange,['Bryson Tiller'],2EMAnMvWE2eb56ToJVfCWs,43PuMrRfbyyuz4QpZ3oAwN,True,75,194613,2016,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']"
428,28,Can I Be Him,['James Arthur'],4IWBUUAFIplrNtaOHcJPRM,0VhgEqMTNZwYL1ARDLLNCX,False,75,246880,2016,"['pop', 'talent show', 'uk pop']"
429,29,"Me, Myself & I","['G-Eazy', 'Bebe Rexha']",02kJSzxNuaWGqwubyUba0Z,40YcuQysJ0KlGQTeGUosTC,True,74,251466,2016,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
430,30,Hotline Bling,['Drake'],3TVXtAsR1Inumwj472S9r4,0wwPcA6wtMf6HUMpIRdeP7,False,74,267066,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
431,31,I Took A Pill In Ibiza - Seeb Remix,"['Mike Posner', 'Seeb']",2KsP6tYLJlTBvSUxnwlVWa,0vbtURX4qv1l7besfwmnD8,True,74,197933,2016,"['dance pop', 'edm', 'pop', 'pop rap']"
432,32,Adventure of a Lifetime,['Coldplay'],4gzpq5DPGxSnKTe4SA8HAU,69uxyAqqPIsUyTO8txoP2M,False,74,263786,2016,"['permanent wave', 'pop']"
433,33,My Way,['Calvin Harris'],7CajNmpbOovFoOoasH2HaY,1vvNmPOiUuyCbgWmtc6yfm,False,74,219159,2016,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
434,34,PILLOWTALK,['ZAYN'],5ZsFI1h6hIdQRw2ti0hz81,0PDUDa38GO8lMxLCRc4lL1,True,74,202746,2016,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
435,35,"i hate u, i love u (feat. olivia o'brien)","['gnash', ""Olivia O'Brien""]",3iri9nBFs9e4wN7PLIetAw,7vRriwrloYVaoAe3a9wJHe,True,74,251033,2016,['pop']
436,36,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']",55Aa2cqylxrFIXC767Z865,4dASQiO1Eoo3RJvt74FtXB,True,73,243490,2016,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
437,37,This Girl (Kungs Vs. Cookin' On 3 Burners),"['Kungs', ""Cookin' On 3 Burners""]",7keGfmQR4X5w0two1xKZ7d,1A8j067qyiNwQnZT0bzUpZ,False,73,195546,2016,"['edm', 'pop dance', 'tropical house']"
438,38,Renegades,['X Ambassadors'],3NPpFNZtSTHheNBaWC82rB,0fYVliAYKHuPmECRs1pbRf,False,73,195200,2016,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']"
439,39,Ophelia,['The Lumineers'],16oZKvXb6WkQlVAjwo2Wbg,3d8y0t70g7hw2FOWl9Z4Fm,False,73,160097,2016,"['folk-pop', 'pop', 'stomp and holler']"
440,40,White Iverson,['Post Malone'],246dkjvS1zLTtiykXe5h60,6eT7xZZlB2mwyzJ2sUKG6w,True,73,256533,2016,"['dfw rap', 'melodic rap', 'rap']"
441,41,My House,['Flo Rida'],0jnsk9HBra6NMjO2oANoPY,6Knv6wdA0luoMUuuoYi2i1,False,73,192190,2016,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
442,42,Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",1l8Fu6IkuTP0U5QetQJ5Xt,4tCtwWceOPWzenK2HAIJSb,False,72,214480,2016,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']"
443,43,Say It,['Tory Lanez'],2jku7tDXc6XoB6MO2hFuqg,2Gyc6e2cLxA5hoX1NOvYnU,True,72,237786,2016,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
444,44,Low Life (feat. The Weeknd),"['Future', 'The Weeknd']",1RyvyyTE3xzB2ZywiAwp0i,7EiZI6JVHllARrX9PUvAdX,True,72,313546,2016,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
445,45,Hear Me Now,"['Alok', 'Zeeba', 'Bruno Martini']",0NGAZxHanS9e0iNHpR8f2W,39cmB3ZoTOLwOTq7tMNqKa,False,72,194840,2016,"['electro house', 'pop nacional', 'slap house']"
446,46,Perfect Strangers,"['Jonas Blue', 'JP Cooper']",1HBjj22wzbscIZ9sEb5dyf,3P3pw6C19j31Rnzgo3JG7o,False,72,196613,2016,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
447,47,Middle,"['DJ Snake', 'Bipolar Sunshine']",540vIaP2JwjQb9dm3aArA4,0g5EKLgdKvNlln7TNqBByK,False,72,220573,2016,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']"
448,48,When We Were Young,['Adele'],4dpARuHxo51G3z768sgnrY,7GgWAITsYJaRM3r50rfh5w,False,71,290900,2016,"['british soul', 'pop', 'pop soul', 'uk pop']"
449,49,Shout Out to My Ex,['Little Mix'],3e7awlrlDSwF3iM0WBjGMp,0ErK6K0kYr0Ow2RkPMhmMs,False,71,246240,2016,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
450,50,Starving,"['Hailee Steinfeld', 'Grey', 'Zedd']",5p7f24Rk5HkUZsaS3BLG5F,4Ce37cRWvM1vIGGynKcs22,False,71,181880,2016,"['dance pop', 'pop', 'post-teen pop']"
451,51,Stole the Show,"['Kygo', 'Parson James']",23fqKkggKUBHNkbKtXEls4,5masKPHeAOVNgxdLebIcK7,False,71,223186,2016,"['edm', 'pop', 'pop dance', 'tropical house']"
452,52,Too Good,"['Drake', 'Rihanna']",3TVXtAsR1Inumwj472S9r4,3BtuIIrQlkujKPuWF2B85z,True,71,263373,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
453,53,"Sit Still, Look Pretty",['Daya'],6Dd3NScHWwnW6obMFbl1BH,6ZtiywT2Qm50a1uR0jlY35,False,71,207761,2016,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']"
454,54,When You Love Someone,['James TW'],0B3N0ZINFWvizfa8bKiz4v,0TXNKTzawI6VgLoA9UauRp,False,70,216560,2016,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop']"
455,55,History,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,0HMjXBAZmSYOTTi33WpMso,False,70,187426,2016,"['boy band', 'pop', 'post-teen pop', 'talent show']"
456,56,Unsteady,['X Ambassadors'],3NPpFNZtSTHheNBaWC82rB,7lGKEWMXVWWTt3X71Bv44I,False,70,193546,2016,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']"
457,57,Send My Love (To Your New Lover),['Adele'],4dpARuHxo51G3z768sgnrY,0t7fVeEJxO2Xi4H2K5Svc9,False,70,223078,2016,"['british soul', 'pop', 'pop soul', 'uk pop']"
458,58,Somebody Else,['The 1975'],3mIj9lX2MWuHmhNCA7LSCW,5hc71nKsUgtwQ3z52KEKQk,True,70,347520,2016,"['modern alternative rock', 'modern rock', 'pop', 'rock']"
459,59,Roses,"['The Chainsmokers', 'ROZES']",69GGBxA162lTqCwzJG5jLp,3vv9phIu6Y1vX3jcqaGz5Z,False,70,226738,2016,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
460,60,Never Forget You,"['Zara Larsson', 'MNEK']",1Xylc3o4UrD53lo9CvFvVg,6hmhG1b4LEyNuashVvuIAo,False,70,213427,2016,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
461,61,Lost Boy,['Ruth B.'],2WzaAvm2bBCf4pEhyuDgCY,4h0zU3O9R5xzuTmNO7dNDU,False,69,275280,2016,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
462,62,Trouble,['Cage The Elephant'],26T3LtbuGT1Fu9m0eRq5X3,5n0CTysih20NYdT2S0Wpe8,False,69,225973,2016,"['modern rock', 'punk blues', 'rock']"
463,63,Fast Car,"['Jonas Blue', 'Dakota']",1HBjj22wzbscIZ9sEb5dyf,1SN1vSPsr4V4tIUTR3s8YW,False,68,212424,2016,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
464,64,Hurts So Good,['Astrid S'],3AVfmawzu83sp94QW7CEGm,46u5B2WN4wryYLZuMAOmI4,False,68,208728,2016,"['alt z', 'dance pop', 'norwegian pop', 'pop', 'tropical house']"
465,65,Controlla,['Drake'],3TVXtAsR1Inumwj472S9r4,3O8NlPh2LByMU9lSRSHedm,True,68,245226,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
466,66,Alone,['Marshmello'],64KEffDW9EtZ1y2vBYgq8T,3MEYFivt6bilQ9q9mFWZ4g,False,68,273802,2016,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
467,67,I Know What You Did Last Summer,"['Shawn Mendes', 'Camila Cabello']",7n2wHs1TKAczGzO7Dd2rGr,2GyA33q5rti5IxkMQemRDH,False,68,223853,2016,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
468,68,Tuesday (feat. Danelle Sandoval),"['Burak Yeter', 'Danelle Sandoval']",4ON1ruy5ijE7ZPQthbrkgI,7EVk9tRb6beJLTHrg6AkY9,False,68,241874,2016,['electro house']
469,69,The Ocean (feat. Shy Martin),"['Mike Perry', 'shy martin']",6lB8vOoI4DRrrVxXwuV19c,2CPqh63wRVscbceKcPxwvv,False,68,183414,2016,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']"
470,70,All My Friends (feat. Tinashe & Chance the Rapper),"['Snakehips', 'Tinashe', 'Chance the Rapper']",2FwJwEswyIUAljqgjNSHgP,6TaqooOXAEcijL6G1AWS2K,True,67,229746,2016,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']"
471,71,Into You,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,63y6xWR4gXz7bnUGOk8iI6,False,67,244453,2016,"['dance pop', 'pop']"
472,72,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",['P!nk'],1KCSPY1glIKqW2TotWuXOR,7K5dzhGda2vRTaAWYI3hrb,False,66,215413,2016,"['dance pop', 'pop']"
473,73,You Don't Own Me (feat. G-Eazy),"['SAYGRACE', 'G-Eazy']",6y5amJcTjeDgLXIjtQLMst,6KI1ZpZWYAJLvmVhCJz65G,False,66,201493,2016,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
474,74,The Greatest (feat. Kendrick Lamar),"['Sia', 'Kendrick Lamar']",5WUlDfRSoLAfcVSX1WnrxN,7xHWNBFm6ObGEQPaUxHuKO,False,66,210226,2016,"['australian dance', 'australian pop', 'dance pop', 'pop']"
475,75,Jumpman,"['Drake', 'Future']",3TVXtAsR1Inumwj472S9r4,27GmP9AWRs744SzKcpJsTZ,True,68,205879,2016,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
476,76,H.O.L.Y.,['Florida Georgia Line'],3b8QkneNDz4JHKKKlLgYZg,0BCy325UZyR9z0t0uxwn2N,False,65,194186,2016,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
477,77,Close,"['Nick Jonas', 'Tove Lo']",4Rxn7Im3LGfyRkY2FlHhWi,3lSDIJ2abCrOdDJ6pshUap,False,65,234213,2016,"['dance pop', 'edm', 'pop', 'post-teen pop']"
478,78,We Don't Talk Anymore (feat. Selena Gomez),"['Charlie Puth', 'Selena Gomez']",6VuMaDnrHyPL1p4EHjYLi7,37FXw5QGFN7uwwsLy8uAc0,False,65,217706,2016,"['dance pop', 'pop', 'viral pop']"
479,79,Dangerous Woman,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,6RUhbFEhrvGISaQ8u2j2JN,False,65,235946,2016,"['dance pop', 'pop']"
480,80,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),['David Guetta'],1Cs0zKBU1kc0i8ypK3B9ai,46NBoIAHrmR7qcUGCIFEjR,False,65,207272,2016,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
481,81,DUELE EL CORAZON (feat. Wisin),"['Enrique Iglesias', 'Wisin']",7qG3b048QCHVRO5Pv1T5lw,6YZdkObH88npeKrrkb8Ggf,False,65,199693,2016,"['latin pop', 'mexican pop']"
482,82,Cold Water,"['Major Lazer', 'Justin Bieber', 'MØ']",738wLrAtLtCtFOLvQBXOXp,7zsXy7vlHdItvUSH8EwQss,False,64,185360,2016,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']"
483,83,2 Phones,['Kevin Gates'],1gPhS1zisyXr5dHTYZyiMe,0wdKiSBUT7aZkXUIdJWcwC,True,64,240000,2016,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
484,84,Tiimmy Turner,['Desiigner'],7pFeBzX627ff0VnN6bxPR4,3NJG6vMH1ZsectZkocMEm0,True,64,239853,2016,"['pop rap', 'rap', 'trap', 'underground hip hop', 'viral trap']"
485,85,Side To Side,"['Ariana Grande', 'Nicki Minaj']",66CXWjxzNUsdJxJ2JdwvnR,43bCmCI0nSgcT7QdMXY6LV,True,65,226160,2016,"['dance pop', 'pop']"
486,86,All Time Low,['Jon Bellion'],50JJSqHUf2RQ9xsHs0KMHg,0SuLAslEMFZAXf0SwY7syi,True,64,217603,2016,['pop rap']
487,87,No Money,['Galantis'],4sTQVOfp9vEMCemLw50sbu,0gb1J5UrTpzaU1s3nupgCd,False,64,189126,2016,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
488,88,Never Be Like You (feat. Kai),"['Flume', 'kai']",6nxWCVXbOlEVRexSbLsTer,5WI2ltQIdwgzf1SNE76JyR,True,63,234909,2016,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']"
489,89,LUV,['Tory Lanez'],2jku7tDXc6XoB6MO2hFuqg,16Ah4QqH4mgYVXqfC4mdSd,True,63,228640,2016,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
490,90,Same Old Love,['Selena Gomez'],0C8ZW7ezQVs4URX5aX7Kqx,1BZG99C7Co1r6QUC3zaS59,False,63,229080,2016,"['dance pop', 'pop', 'post-teen pop']"
491,91,Sorry,['Beyoncé'],6vWDO969PvNqNYHIOW5v0m,0lnIJmgcUpEpe4AZACjayW,True,63,232560,2016,"['dance pop', 'pop', 'r&b']"
492,92,Hide Away,['Daya'],6Dd3NScHWwnW6obMFbl1BH,7fPyCCiXVwbzPQ1MtoUChl,False,63,191368,2016,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']"
493,93,Alaska,['Maggie Rogers'],4NZvixzsSefsNiIqXn0NDe,4HfLQJtVT1KiX1eVedDyTm,False,63,188000,2016,"['indie pop', 'pop']"
494,94,One Call Away,['Charlie Puth'],6VuMaDnrHyPL1p4EHjYLi7,7soJgKhQTO8hLP2JPRkL5O,False,63,194453,2016,"['dance pop', 'pop', 'viral pop']"
495,95,Final Song,['MØ'],0bdfiayQAKewqEvaU6rXCv,4qqArAiTPueDxIp7cf87h7,False,62,235826,2016,"['dance pop', 'danish pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']"
496,96,Hotter Than Hell,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,5eTNdkstwKaNahHf41fJ9u,False,62,187957,2016,"['dance pop', 'pop', 'uk pop']"
497,97,HandClap,['Fitz and The Tantrums'],4AcHt3JxKy59IX7JNNlZn4,4qRaZYiaOsSvWC7VgcxrI0,False,62,193253,2016,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
498,98,Here,['Alessia Cara'],2wUjUUtkb5lvLKcGKsKqsR,664gdARxaClFsoF5SXKOws,False,62,199453,2016,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
499,99,Sexual,"['NEIKED', 'Dyo']",5H6xmHXjsq98NLbEjuE29f,5fKBwqSTuCbnJlCOpeRa3o,False,61,188888,2016,"['dance pop', 'edm', 'pop', 'pop dance', 'scandipop', 'tropical house']"
500,0,Shape of You,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,7qiZfU4dY1lWllzX7mPBI3,False,83,233712,2017,"['pop', 'uk pop']"
501,1,Believer,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,0pqnGHJpmpxLKifKRmU6WP,False,84,204346,2017,"['modern rock', 'rock']"
502,2,Despacito,"['Luis Fonsi', 'Daddy Yankee']",4V8Sr092TqfHkfAA5fXXqG,6habFhsOp2NvshLv26DqMb,False,77,229360,2017,"['latin pop', 'puerto rican pop']"
503,3,Bad Things (with Camila Cabello),"['Machine Gun Kelly', 'Camila Cabello']",6TIYQ3jFPwQSRmorSezPxX,1PSBzsahR2AKwLJgx8ehBj,False,68,239293,2017,"['ohio hip hop', 'pop', 'pop rap']"
504,4,Rockabye (feat. Sean Paul & Anne-Marie),"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",6MDME20pz9RveH9rEXvrOM,5knuzwU65gJK7IF5yJsuaW,False,72,251088,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
505,5,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']",4nDoRrQiYLoBzwC5BhVJzF,1rfofaqEpACxVEHIZBJe6W,False,76,217306,2017,"['dance pop', 'pop', 'post-teen pop']"
506,6,Thunder,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,1zB4vmk8tFRmM9UULNzbLB,False,81,187146,2017,"['modern rock', 'rock']"
507,7,Don't Wanna Know (feat. Kendrick Lamar),"['Maroon 5', 'Kendrick Lamar']",04gDigrS5kc9YWfZHwBETP,1nueTG77MzNkJTKQ0ZdGzT,False,58,214265,2017,['pop']
508,8,Something Just Like This,"['The Chainsmokers', 'Coldplay']",69GGBxA162lTqCwzJG5jLp,6RUKPb4LETWmmr3iAEQktW,False,81,247160,2017,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
509,9,Perfect,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,0tgVpDi06FyKpA1z0VMD4v,False,85,263400,2017,"['pop', 'uk pop']"
510,10,Say You Won't Let Go,['James Arthur'],4IWBUUAFIplrNtaOHcJPRM,5uCax9HTNlzGybIStD3vDh,False,83,211466,2017,"['pop', 'talent show', 'uk pop']"
511,11,There's Nothing Holdin' Me Back,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,7JJmb5XwzOO8jgpou264Ml,False,82,199440,2017,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
512,12,Love On The Brain,['Rihanna'],5pKCCKE2ajJHZ9KAiaK11H,5oO3drDxtziYU2H1X23ZIp,True,81,224000,2017,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
513,13,Redbone,['Childish Gambino'],73sIBHcqh3Z3NyqHKZ7FOL,0WtDGnWL2KrMCk0mI1Gpwz,True,81,326933,2017,"['atl hip hop', 'hip hop', 'pop', 'rap']"
514,14,That's What I Like,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,0KKkJNfGyhkQ5aFogxQAPU,False,81,206693,2017,"['dance pop', 'pop']"
515,15,goosebumps,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,6gBFPUFcJLzWGx4lenP6h2,True,80,243836,2017,"['rap', 'slap house']"
516,16,Jocelyn Flores,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,7m9OqQk4RVRkw9JJdeAw96,True,80,119133,2017,"['emo rap', 'miami hip hop']"
517,17,Bored,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,04sN26COy28wTXYj3dMoiZ,False,80,180933,2017,"['art pop', 'electropop', 'pop']"
518,18,HUMBLE.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,7KXjTSCq5nL1LoYtL7XAwS,True,80,177000,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
519,19,Sign of the Times,['Harry Styles'],6KImCVD70vtIoJWnq6nGn3,5Ohxk2dO5COHF1krpoPigN,False,80,340706,2017,['pop']
520,20,Passionfruit,['Drake'],3TVXtAsR1Inumwj472S9r4,5mCPDVBb16L4XQwDdbRUpz,True,79,298940,2017,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
521,21,Mask Off,['Future'],1RyvyyTE3xzB2ZywiAwp0i,0VgkVdmE4gld66l8iyGjgx,True,79,204600,2017,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
