,id,name,artists,artistid,explicit,popularity,durationms,year,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,dancepop,edm,pop,poprap,rap,arianagrande,badbunny,billieeilish,brunomars,calvinharris,cardib,chrisbrown,drake,dualipa,edsheeran,justinbieber,kendricklamar,khalid,nickiminaj,postmalone,rihanna,selenagomez,shawnmendes,taylorswift,theweeknd
558,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,['Cardi B'],4kYSro6naA4h99UJvo89HB,True,69,223712,2017,0.926,0.0659,0.703,0.0,0.231,-6.337,0.103,125.022,0.485,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,68,208733,2017,0.748,0.204,0.705,0.0,0.246,-4.547,0.485,189.891,0.483,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560,6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos']",7CajNmpbOovFoOoasH2HaY,True,68,230813,2017,0.736,0.498,0.795,1.21e-06,0.254,-3.299,0.0545,104.066,0.511,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0dXNQ8dckG4eYfEtq9zcva,All Night,"['The Vamps', 'Matoma']",7gAppWoH7pcYmphCVTXkzs,False,68,197640,2017,0.538,0.0041,0.804,0.0,0.33,-5.194,0.0358,144.992,0.507,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),"['KYLE', 'Lil Yachty']",4qBgvVog0wzW75IQ48mU7v,True,68,253106,2017,0.746,0.378,0.653,0.0,0.229,-6.745,0.289,75.016,0.672,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2DQ1ITjI0YoLFzuADN1ZBW,No Limit,"['G-Eazy', 'A$AP Rocky', 'Cardi B']",02kJSzxNuaWGqwubyUba0Z,True,67,245386,2017,0.838,0.0117,0.771,0.0,0.0853,-3.791,0.244,175.957,0.405,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,10GJQkjRJcZhGTLagFOC62,Most Girls,['Hailee Steinfeld'],5p7f24Rk5HkUZsaS3BLG5F,False,67,204400,2017,0.756,0.0478,0.572,0.0,0.0853,-7.019,0.0763,102.986,0.417,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",1vCWHaC5f2uS3yhpwWbIA6,False,67,181812,2017,0.655,0.134,0.666,2.12e-05,0.0683,-5.309,0.0612,102.977,0.272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),"['Selena Gomez', 'Gucci Mane']",0C8ZW7ezQVs4URX5aX7Kqx,False,67,186112,2017,0.708,0.0204,0.618,6.81e-06,0.062,-4.424,0.0592,123.013,0.265,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,['Foster The People'],7gP3bB2nilZXLfPHJhMdvc,False,67,243146,2017,0.638,0.117,0.738,0.000384,0.689,-4.976,0.0292,97.021,0.657,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0SGkqnVQo9KPytSri1H6cF,Bounce Back,['Big Sean'],0c173mlxpT3dSFRgMO8XPh,True,66,222360,2017,0.78,0.106,0.575,0.0,0.129,-5.628,0.139,81.502,0.273,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,6DCZcSspjsKoFjzjrWoCdn,God's Plan,['Drake'],3TVXtAsR1Inumwj472S9r4,True,80,198973,2018,0.754,0.0332,0.449,8.29e-05,0.552,-9.211,0.109,77.169,0.357,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",246dkjvS1zLTtiykXe5h60,True,81,218146,2018,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,0.129,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),"['Billie Eilish', 'Khalid']",6qqNVTkY8uBg9cP3Jd7DAH,False,86,200185,2018,0.351,0.934,0.296,0.0,0.095,-10.109,0.0333,115.284,0.12,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,False,85,228373,2018,0.461,0.17,0.593,0.0,0.307,-4.954,0.0356,134.17,0.175,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",2YZyLoL8N0Wb9xBt1NhZWg,True,81,232186,2018,0.698,0.0605,0.633,0.000194,0.0926,-4.946,0.0597,96.924,0.552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,True,82,239835,2018,0.511,0.349,0.566,0.0,0.34,-7.23,0.2,83.903,0.218,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,09IStsImFySgyp0pIQdqAc,The Middle,"['Zedd', 'Maren Morris', 'Grey']",2qxJFvFYMEDqd7ui6kSAcq,False,77,184732,2018,0.753,0.171,0.657,0.0,0.112,-3.061,0.0449,107.01,0.437,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,08bNPGLD8AhKpnnERrAc6G,FRIENDS,"['Marshmello', 'Anne-Marie']",64KEffDW9EtZ1y2vBYgq8T,True,75,202620,2018,0.626,0.205,0.88,0.0,0.128,-2.384,0.0504,95.079,0.534,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,58q2HKrzhC3ozto2nDdN4z,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",4kYSro6naA4h99UJvo89HB,True,75,253390,2018,0.816,0.099,0.726,0.0,0.372,-3.998,0.129,136.048,0.65,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,['girl in red'],3uwAm6vQy7kWPS2bciKWx9,False,81,184153,2018,0.566,0.113,0.366,0.181,0.155,-12.808,0.028,129.96,0.237,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,False,74,205920,2018,0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,0.354,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",4DdkRBBYG6Yk9Ka8tdJ9BW,True,80,172800,2018,0.88,0.149,0.428,5.05e-05,0.114,-8.28,0.206,100.007,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"['Calvin Harris', 'Dua Lipa']",7CajNmpbOovFoOoasH2HaY,False,84,214846,2018,0.791,0.037,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,0.592,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582,3ee8Jmje8o58CHK66QrVC2,SAD!,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,True,79,166605,2018,0.74,0.258,0.613,0.00372,0.123,-4.88,0.145,75.023,0.473,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2dpaYNEQHiRxtZbfNsse99,Happier,"['Marshmello', 'Bastille']",64KEffDW9EtZ1y2vBYgq8T,False,79,214289,2018,0.687,0.191,0.792,0.0,0.167,-2.749,0.0452,100.015,0.671,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,True,79,312820,2018,0.834,0.00513,0.73,0.0,0.124,-3.714,0.222,155.008,0.446,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,"['Lil Baby', 'Drake']",5f7VJjfbwm532GiveGC0ZK,True,79,142273,2018,0.963,0.0355,0.346,0.0,0.108,-9.309,0.53,119.957,0.562,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,0JP9xo3adEtGSdUEISiszL,Moonlight,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,True,79,135090,2018,0.921,0.556,0.537,0.00404,0.102,-5.723,0.0804,128.009,0.711,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,['Lauv'],5JZ7CnR6gTvEMKX4g70Amv,False,78,197436,2018,0.753,0.534,0.505,2.58e-06,0.104,-7.621,0.255,91.972,0.419,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2FY7b99s15jUprqC0M5NCT,Natural,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,78,189466,2018,0.704,0.217,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2BgEsaKNfHUdlh97KmvFyo,2002,['Anne-Marie'],1zNqDE7qDGCsyzJwohVaoX,False,78,186986,2018,0.697,0.0372,0.683,0.0,0.137,-2.881,0.117,96.133,0.603,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,7vGuf3Y35N4wmASOKLUVVU,Silence,"['Marshmello', 'Khalid']",64KEffDW9EtZ1y2vBYgq8T,False,77,180822,2018,0.52,0.256,0.761,4.96e-06,0.17,-3.093,0.0853,141.971,0.286,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,7dt6x5M1jzdTEt8oCbisTK,Better Now,['Post Malone'],246dkjvS1zLTtiykXe5h60,True,77,231266,2018,0.68,0.331,0.578,0.0,0.135,-5.804,0.04,145.038,0.341,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,52okn5MNA47tk87PeZJLEL,Let You Down,['NF'],6fOMl44jA4Sp5b9PpYCkzz,False,77,212120,2018,0.662,0.312,0.714,0.0,0.179,-5.68,0.121,147.997,0.464,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0tBbt8CrmxbjRP0pueQkyU,Wolves,"['Selena Gomez', 'Marshmello']",0C8ZW7ezQVs4URX5aX7Kqx,False,76,197993,2018,0.724,0.124,0.804,0.0,0.204,-4.614,0.0448,124.987,0.306,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,76cy1WJvNGJTj78UqeA5zr,IDGAF,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,True,76,217946,2018,0.836,0.0403,0.544,0.0,0.0824,-5.975,0.0943,97.028,0.51,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
595,3EPXxR3ImUwfayaurPi3cm,Be Alright,['Dean Lewis'],3QSQFmccmX81fWCUSPTS7y,True,76,196373,2018,0.553,0.697,0.586,0.0,0.0813,-6.319,0.0362,126.684,0.443,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,7AFASza1mXqntmGtbxXprO,changes,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,False,76,121886,2018,0.669,0.883,0.308,0.0,0.0984,-10.068,0.029,64.934,0.52,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,6NFyWDv5CjfwuzoCkw47Xf,Delicate,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,75,232253,2018,0.75,0.216,0.404,0.000357,0.0911,-10.178,0.0682,95.045,0.0499,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598,5OCJzvD7sykQEKHH7qAC3C,God is a woman,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,True,75,197546,2018,0.602,0.0233,0.658,6e-05,0.237,-5.934,0.0558,145.031,0.268,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,"['Dynoro', ""Gigi D'Agostino""]",3v6Ji4uoWtKRkhuDUaxi9n,False,75,184560,2018,0.694,0.176,0.77,1.1e-05,0.118,-5.335,0.149,125.905,0.163,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0TlLq3lA83rQOYtrqBqSct,Nonstop,['Drake'],3TVXtAsR1Inumwj472S9r4,True,75,238614,2018,0.912,0.0165,0.412,0.0126,0.104,-8.074,0.123,154.983,0.423,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,['Sheck Wes'],2RDOrhPqAM4jzTRCEb19qX,True,74,183906,2018,0.729,0.194,0.625,0.00986,0.248,-5.266,0.0315,146.034,0.261,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),"['Post Malone', 'Ty Dolla $ign']",246dkjvS1zLTtiykXe5h60,True,74,221440,2018,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,0.459,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
603,4ofwffwvvnbSkrMSCKQDaC,Shotgun,['George Ezra'],2ysnwxxNtSgbb9t1m2Ur4j,False,74,201287,2018,0.673,0.286,0.735,0.0,0.242,-4.733,0.0457,115.744,0.754,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",5hdhHgpxyniooUiQVaPxQ0,True,74,417920,2018,0.903,0.542,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,0.442,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,['Migos'],6oMuImdp5ZcFhWP0ESe6mG,True,73,190288,2018,0.817,0.00263,0.816,0.0,0.159,-5.402,0.269,181.982,0.508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),['The 1975'],3mIj9lX2MWuHmhNCA7LSCW,False,72,248335,2018,0.618,0.000254,0.837,0.000378,0.0618,-5.338,0.0304,121.227,0.526,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",540vIaP2JwjQb9dm3aArA4,True,72,212500,2018,0.842,0.157,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,0.617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,['Drake'],3TVXtAsR1Inumwj472S9r4,True,74,210746,2018,0.585,0.0891,0.909,9.7e-05,0.119,-6.474,0.0707,93.372,0.758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609,21RzyxY3EFaxVy6K4RqaU9,Body,"['Loud Luxury', 'Brando']",6t1gpxYbY8OlLA7D2RiikQ,False,72,163216,2018,0.752,0.0476,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,0.582,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),"['benny blanco', 'Halsey', 'Khalid']",5CiGnKThu5ctn9pBxv7DGa,False,72,173799,2018,0.56,0.555,0.68,0.0,0.116,-7.648,0.321,89.391,0.319,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
611,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,"['Ozuna', 'Manuel Turizo']",1i8SpTcr7yvPOmcqrbnVXY,False,71,176133,2018,0.754,0.315,0.805,0.0,0.203,-4.249,0.0752,93.982,0.555,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,False,71,211360,2018,0.622,0.0573,0.712,0.0,0.13,-7.321,0.066,140.025,0.487,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,"['Migos', 'Drake']",6oMuImdp5ZcFhWP0ESe6mG,True,72,276147,2018,0.907,0.0876,0.633,2.6e-06,0.106,-5.145,0.184,145.914,0.395,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
614,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']",64M6ah0SkkRsnPGtGiRAbb,False,71,163870,2018,0.643,0.047,0.783,0.0,0.083,-6.458,0.0856,154.084,0.579,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,63SevszngYpZOwf63o61K4,Nevermind,['Dennis Lloyd'],3EOEK57CV77D4ovYVcmiyt,False,71,156600,2018,0.6,0.159,0.688,1.29e-05,0.409,-8.339,0.201,99.977,0.0793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,7uzmGiiJyRfuViKKK3lVmR,Mine,['Bazzi'],4GvEc3ANtPPjt1ZJllr5Zl,True,71,131064,2018,0.71,0.0161,0.789,2.77e-06,0.451,-3.874,0.0722,142.929,0.717,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),"['Piso 21', 'Manuel Turizo']",4bw2Am3p9ji3mYsXNXtQcd,False,71,220116,2018,0.681,0.0482,0.788,0.0,0.0753,-4.323,0.0785,170.019,0.839,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,['Drake'],3TVXtAsR1Inumwj472S9r4,True,72,217925,2018,0.835,0.0589,0.626,6e-05,0.396,-5.833,0.125,91.03,0.35,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,5YUyW9opqNsMSEzzecZih1,X,"['Nicky Jam', 'J Balvin']",1SupJlEpv7RS2tPNRaHViT,False,71,172854,2018,0.594,0.0338,0.749,0.00106,0.3,-5.298,0.056,179.968,0.694,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),"['Khalid', 'Normani']",6LuN9FCkKOj5PcnpouEgny,False,70,201707,2018,0.708,0.0956,0.648,0.0,0.134,-5.626,0.0449,143.955,0.338,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,"['Bruno Mars', 'Cardi B']",0du5cEVh5yTK9QJze8zA0C,False,70,217288,2018,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,0.926,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,6CTWathupIiDs7U4InHnDA,Trip,['Ella Mai'],7HkdQ0gt53LP4zmHsL0nap,False,70,213993,2018,0.477,0.225,0.61,0.0,0.107,-5.628,0.144,79.882,0.358,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","['Sofía Reyes', 'Jason Derulo', 'De La Ghetto']",0haZhu4fFKt0Ag94kZDiz2,False,70,201526,2018,0.792,0.165,0.895,0.0,0.0501,-3.112,0.0589,94.968,0.794,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),"['The Weeknd', 'Kendrick Lamar']",1Xyo4u8uXC1ZmMpatF05PJ,True,70,211440,2018,0.735,0.0762,0.677,2.17e-05,0.111,-4.979,0.093,100.584,0.188,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
625,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),"['Eminem', 'Ed Sheeran']",7dGJo4pcD2V6oG8kP0tJRR,True,70,221013,2018,0.748,0.142,0.749,0.0,0.0713,-5.916,0.516,90.09,0.659,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,['Halsey'],26VFTg2z8YR0cCuwLzESi2,False,70,181279,2018,0.675,0.0604,0.751,0.0,0.0893,-3.539,0.0296,118.384,0.612,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,"['Zac Efron', 'Zendaya']",6U1dBXJhC8gXFjamvFTmHg,False,70,217440,2018,0.684,0.0716,0.619,0.0,0.122,-7.005,0.0386,125.046,0.284,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,6I0KEvFfWszVJiCy5hum4V,Let's Fall in Love for the Night,['FINNEAS'],37M5pPGs6V1fchFJSgCguX,True,70,190348,2018,0.737,0.802,0.408,0.0,0.171,-7.941,0.104,127.918,0.374,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,6HJ34Zyw6bg8yGm28AxLXf,Look Alive (feat. Drake),"['BlocBoy JB', 'Drake']",4TEJudQY2pXxVHPE3gD2EU,True,70,181414,2018,0.918,0.00108,0.58,6.12e-05,0.106,-7.501,0.322,139.977,0.611,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
630,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,['Camila Cabello'],4nDoRrQiYLoBzwC5BhVJzF,False,69,226973,2018,0.637,0.181,0.713,0.000637,0.137,-4.333,0.0747,129.923,0.243,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,6wmAHw1szh5RCKSRjiXhPe,How Long,['Charlie Puth'],6VuMaDnrHyPL1p4EHjYLi7,False,69,200853,2018,0.845,0.211,0.561,3.49e-06,0.0383,-5.253,0.0778,109.974,0.811,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,4NBTZtAt1F13VvlSKe6KTl,This Feeling,"['The Chainsmokers', 'Kelsea Ballerini']",69GGBxA162lTqCwzJG5jLp,False,69,197946,2018,0.575,0.0558,0.571,0.0,0.0912,-7.906,0.0439,105.049,0.449,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","['Machine Gun Kelly', 'X Ambassadors', 'Bebe Rexha']",6TIYQ3jFPwQSRmorSezPxX,False,69,202804,2018,0.653,0.00413,0.718,0.0,0.0537,-5.232,0.213,82.034,0.216,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
